"NC8";"Libelle";"CPF4 rév. 2";"CPF6 rév. 2";"A17 rév. 2";"A38 rév. 2";"A129 rév. 2";"CF4 rév. 2.1";"CPF6 rév. 2.1";"A17 rév. 2.1";"A38 rév. 2.1";"A129 rév. 2.1";"Début";"Fin"
"5806 31 00";"Rubanerie, tissée, de coton, d'une largeur <= 30 cm, n.d.a.";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";1996;2020
"5806 32 10";"Rubanerie, tissée, de fibres synthétiques ou artificielles, à lisières réelles, d'une largeur <= 30 cm, n.d.a.";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";1996;2020
"5806 32 90";"Rubanerie, tissée, de fibres synthétiques ou artificielles, sans lisières réelles, d'une largeur <= 30 cm, n.d.a.";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";2004;2020
"5806 39 00";"Rubanerie, tissée, en matières textiles, d'une largeur <= 30 cm, n.d.a. (à l'excl. des articles de coton ou de fibres synthétiques ou artificielles)";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";2004;2020
"5806 40 00";"Rubans sans trame, en fils ou fibres parallélisés et encollés [bolducs], d'une largeur <= 30 cm";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";2004;2020
"5807 10 10";"Étiquettes, écussons et articles simil. en matières textiles, en pièces, en rubans ou découpés, tissés, avec inscriptions ou motifs obtenus par tissage";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";2004;2020
"5807 10 90";"Étiquettes, écussons et articles simil. en matières textiles, en pièces, en rubans ou découpés, tissés, non-brodés (à l'excl. des articles avec inscriptions ou motifs obtenus par tissage)";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";2004;2020
"5807 90 10";"Étiquettes, écussons et articles simil. en feutre ou en nontissés, en pièces, en rubans ou découpés, non-brodés";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";1996;2020
"5807 90 90";"Étiquettes, écussons et articles simil. en matières textiles, en pièces, en rubans ou découpés, non-brodés (à l'excl. des articles tissés et des articles en feutre ou en nontissés)";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";2004;2020
"5808 10 00";"Tresses en matières textiles, en pièces";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";2005;2020
"5808 90 00";"Articles de passementerie et articles ornementaux analogues en matières textiles, en pièces, sans broderie, et glands, floches, olives, noix, pompons et articles simil. en matières textiles (à l'excl. des tresses en pièces ainsi que des articles de passementerie et articles ornementaux analogues en bonneterie)";"1396";"139617";"C5";"CB";"C13Z";"1396";"139617";"C5";"CB";"C13Z";2005;2020
"5809 00 00";"Tissus de fils de métal et tissus de filés métalliques ou de fils textiles métallisés du n° 5605, des types utilisés pour l'habillement, l'ameublement ou usages simil., n.d.a.";"1396";"139612";"C5";"CB";"C13Z";"1396";"139612";"C5";"CB";"C13Z";2004;2020
"5810 10 10";"Broderies chimiques ou aériennes, sur support de matières textiles, et broderies à fond découpé, en pièces, en bandes ou en motifs, d'une valeur > 35 € [euro] par kg poids net";"1399";"139912";"C5";"CB";"C13Z";"1399";"139912";"C5";"CB";"C13Z";2004;2020
"5810 10 90";"Broderies chimiques ou aériennes, sur support de matières textiles, et broderies à fond découpé, en pièces, en bandes ou en motifs, d'une valeur <= 35 € [euro] par kg poids net";"1399";"139912";"C5";"CB";"C13Z";"1399";"139912";"C5";"CB";"C13Z";2004;2020
"5810 91 10";"Broderies de coton, sur support de matières textiles, en pièces, en bandes ou en motifs, d'une valeur > 17,50 € [euro] par kg poids net (à l'excl. des broderies chimiques ou aériennes ainsi que des broderies à fond découpé)";"1399";"139912";"C5";"CB";"C13Z";"1399";"139912";"C5";"CB";"C13Z";2004;2020
"5810 91 90";"Broderies de coton, sur support de matières textiles, en pièces, en bandes ou en motifs, d'une valeur <= 17,50 € [euro] par kg poids net (à l'excl. des broderies chimiques ou aériennes ainsi que des broderies à fond découpé)";"1399";"139912";"C5";"CB";"C13Z";"1399";"139912";"C5";"CB";"C13Z";2004;2020
"5810 92 10";"Broderies de fibres synthétiques ou artificielles, sur support de matières textiles, en pièces, en bandes ou en motifs, d'une valeur > 17,50 € [euro] par kg poids net (à l'excl. des broderies chimiques ou aériennes ainsi que des broderies à fond découpé)";"1399";"139912";"C5";"CB";"C13Z";"1399";"139912";"C5";"CB";"C13Z";2004;2020
"5810 92 90";"Broderies de fibres synthétiques ou artificielles, sur support de matières textiles, en pièces, en bandes ou en motifs, d'une valeur <= 17,50 € [euro] par kg poids net (à l'excl. des broderies chimiques ou aériennes ainsi que des broderies à fond découpé)";"1399";"139912";"C5";"CB";"C13Z";"1399";"139912";"C5";"CB";"C13Z";1993;2020
"5810 99 10";"Broderies de matières textiles, sur support de matières textiles, en pièces, en bandes ou en motifs, d'une valeur > 17,50 € [euro] par kg poids net (à l'excl. des broderies en coton ou en fibres synthétiques ou artificielles, des broderies chimiques ou aériennes et des broderies à fond découpé)";"1399";"139912";"C5";"CB";"C13Z";"1399";"139912";"C5";"CB";"C13Z";2004;2020
"5810 99 90";"Broderies de matières textiles, sur support de matières textiles, en pièces, en bandes ou en motifs, d'une valeur <= 17,50 € [euro] par kg poids net (à l'excl. des broderies en coton ou en fibres synthétiques ou artificielles, des broderies chimiques ou aériennes et des broderies à fond découpé)";"1399";"139912";"C5";"CB";"C13Z";"1399";"139912";"C5";"CB";"C13Z";2004;2020
"5811 00 00";"Produits textiles matelassés en pièces, constitués d'une ou plusieurs couches de matières textiles associées à une matière de rembourrage par piqûre, capitonnage ou autre cloisonnement (à l'excl. des broderies du n° 5810 ainsi que des articles de literie ou d'ameublement rembourrés)";"1399";"139916";"C5";"CB";"C13Z";"1399";"139916";"C5";"CB";"C13Z";1993;2020
"5899 20 00";"Colis postaux du chapitre 58 (Tissus spéciaux; surfaces textiles touffetées; dentelles; tapisseries; passementeries; broderies)";"1320";"1320DD";"C5";"CB";"C13Z";"1320";"1320DD";"C5";"CB";"C13Z";1993;2020
"5901 10 00";"Tissus enduits de colle ou de matières amylacées, des types utilisés pour la reliure, le cartonnage, la gainerie ou usages simil.";"1396";"139614";"C5";"CB";"C13Z";"1396";"139614";"C5";"CB";"C13Z";1993;2020
"5901 90 00";"Toiles à calquer ou transparentes pour le dessin; toiles préparées pour la peinture; bougran et tissus simil. raidis des types utilisés pour la chapellerie (à l'excl. des tissus enduits de matière plastique)";"1396";"139614";"C5";"CB";"C13Z";"1396";"139614";"C5";"CB";"C13Z";1993;2020
"5902 10 10";"Nappes tramées pour pneumatiques obtenues à partir de fils à haute ténacité de nylon ou d'autres polyamides, imprégnées de caoutchouc";"1396";"139615";"C5";"CB";"C13Z";"1396";"139615";"C5";"CB";"C13Z";1996;2020
"5902 10 90";"Nappes tramées pour pneumatiques obtenues à partir de fils à haute ténacité de nylon ou d'autres polyamides, adhérisées ou non, imprégnées ou non de matière plastique (à l'excl. des produits imprégnés de caoutchouc)";"1396";"139615";"C5";"CB";"C13Z";"1396";"139615";"C5";"CB";"C13Z";1993;2020
"5902 20 10";"Nappes tramées pour pneumatiques obtenues à partir de fils à haute ténacité de polyesters, imprégnées de caoutchouc";"1396";"139615";"C5";"CB";"C13Z";"1396";"139615";"C5";"CB";"C13Z";1993;2020
"5902 20 90";"Nappes tramées pour pneumatiques obtenues à partir de fils à haute ténacité de polyesters, adhérisées ou non, imprégnées ou non de matière plastique (à l'excl. des produits imprégnés de caoutchouc)";"1396";"139615";"C5";"CB";"C13Z";"1396";"139615";"C5";"CB";"C13Z";1993;2020
"5902 90 10";"Nappes tramées pour pneumatiques obtenues à partir de fils à haute ténacité de rayonne viscose, imprégnées de caoutchouc";"1396";"139615";"C5";"CB";"C13Z";"1396";"139615";"C5";"CB";"C13Z";1996;2020
"5902 90 90";"Nappes tramées pour pneumatiques obtenues à partir de fils à haute ténacité de rayonne viscose, adhérisées ou non, imprégnées ou non de matière plastique (à l'excl. des produits imprégnés de caoutchouc)";"1396";"139615";"C5";"CB";"C13Z";"1396";"139615";"C5";"CB";"C13Z";1996;2020
"5903 10 10";"Tissus imprégnés de poly[chlorure de vinyle] (à l'excl. des tissus ayant le caractère de revêtements muraux)";"1396";"139614";"C5";"CB";"C13Z";"1396";"139614";"C5";"CB";"C13Z";2004;2020
"5903 10 90";"Tissus enduits ou recouverts de poly[chlorure de vinyle] ou stratifiés avec du poly[chlorure de vinyle] (à l'excl. des tissus enduits de poly[chlorure de vinyle] ayant le caractère de revêtements muraux ainsi que des tissus enduits ou recouverts de poly[chlorure de vinyle] conçus pour être utilisés comme revêtements de sol)";"1396";"139614";"C5";"CB";"C13Z";"1396";"139614";"C5";"CB";"C13Z";2007;2020
"5903 20 10";"Tissus imprégnés de polyuréthanne (à l'excl. des tissus ayant le caractère de revêtements muraux)";"1396";"139614";"C5";"CB";"C13Z";"1396";"139614";"C5";"CB";"C13Z";2004;2020
"5903 20 90";"Tissus enduits ou recouverts de polyuréthanne ou stratifiés avec du polyuréthanne (à l'excl. des tissus imprégnés ou enduits de polyuréthanne ayant le caractère de revêtements muraux ainsi que des tissus enduits ou recouverts de polyuréthanne conçus pour être utilisés comme revêtements de sol)";"1396";"139614";"C5";"CB";"C13Z";"1396";"139614";"C5";"CB";"C13Z";2004;2020
"5903 90 10";"Tissus imprégnés de matières plastiques autres que le poly[chlorure de vinyle] ou le polyuréthanne (à l'excl. des tissus ayant le caractère de revêtements muraux)";"1396";"139614";"C5";"CB";"C13Z";"1396";"139614";"C5";"CB";"C13Z";2007;2020
"5903 90 91";"Tissus enduits, recouverts ou stratifiés avec des dérivés de la cellulose ou des matières plastiques autres que le poly[chlorure de vinyle] ou le polyuréthanne, la matière textile constituant l'endroit (à l'excl. des tissus ayant le caractère de revêtements muraux)";"1396";"139614";"C5";"CB";"C13Z";"1396";"139614";"C5";"CB";"C13Z";2004;2020
"5903 90 99";"Tissus enduits, recouverts ou stratifiés avec des matières plastiques autres que le poly[chlorure de vinyle] ou le polyuréthanne (sauf tissus dont la matière textile constitue l'endroit, nappes tramées pour pneumatiques obtenues à partir de fils à haute ténacité de polyamides, polyesters ou rayonne viscose et tissus imprégnés ou enduits ayant le caractère de revêtements muraux ou bien enduits ou recouverts de matières plastiques et utilisés comme revêtements de sol)";"1396";"139614";"C5";"CB";"C13Z";"1396";"139614";"C5";"CB";"C13Z";2004;2020
"5904 10 00";"Linoléums, même découpés";"2223";"222315";"C5";"CG";"C22B";"2223";"222315";"C5";"CG";"C22B";1993;2020
"5904 90 00";"Revêtements de sol consistant en un enduit ou un recouvrement appliqué sur un support textile, même découpés (à l'excl. des linoléums)";"2223";"222315";"C5";"CG";"C22B";"2223";"222315";"C5";"CG";"C22B";2007;2020
"5905 00 10";"Revêtements muraux consistant en fils disposés parallèlement sur un support";"1724";"172412";"C5";"CC";"C17B";"1724";"172412";"C5";"CC";"C17B";2010;2020
"5905 00 30";"Revêtements muraux de lin (à l'excl. des revêtements consistant en fils disposés parallèlement sur un support)";"1724";"172412";"C5";"CC";"C17B";"1724";"172412";"C5";"CC";"C17B";1993;2020
"5905 00 50";"Revêtements muraux de jute (à l'excl. des revêtements consistant en fils disposés parallèlement sur un support)";"1724";"172412";"C5";"CC";"C17B";"1724";"172412";"C5";"CC";"C17B";1993;2020
"5905 00 70";"Revêtements muraux de fibres synthétiques ou artificielles (à l'excl. des revêtements consistant en fils disposés parallèlement sur un support)";"1724";"172412";"C5";"CC";"C17B";"1724";"172412";"C5";"CC";"C17B";1993;2020
"5905 00 90";"Revêtements muraux en matières textiles (à l'excl. des revêtements de lin, de jute ou de fibres synthétiques ou artificielles ainsi que des revêtements consistant en fils disposés parallèlement sur un support)";"1724";"172412";"C5";"CC";"C17B";"1724";"172412";"C5";"CC";"C17B";1993;2020
"5906 10 00";"Rubans adhésifs en tissus caoutchoutés, d'une largeur <= 20 cm (à l'excl. des rubans adhésifs imprégnés ou recouverts de substances pharmaceutiques ou conditionnés pour la vente au détail à des fins médicales, chirurgicales, dentaires ou vétérinaires)";"2219";"221950";"C5";"CG";"C22A";"2219";"221950";"C5";"CG";"C22A";1993;2020
"5906 91 00";"Tissus caoutchoutés de bonneterie, n.d.a.";"2219";"221950";"C5";"CG";"C22A";"2219";"221950";"C5";"CG";"C22A";1993;2020
"5906 99 10";"Nappes de fils textiles parallélisés et agglomérés entre eux au moyen de caoutchouc";"2219";"221950";"C5";"CG";"C22A";"2219";"221950";"C5";"CG";"C22A";1993;2020
"5906 99 90";"Tissus caoutchoutés, n.d.a. (à l'excl. des tissus de bonneterie, des rubans adhésifs d'une largeur <= 20 cm, des nappes de fils textiles parallélisés et agglomérés entre eux au moyen de caoutchouc ainsi que des nappes tramées pour pneumatiques obtenues à partir de fils à haute ténacité de nylon ou d'autres polyamides, de polyesters ou de rayonne viscose)";"2219";"221950";"C5";"CG";"C22A";"2219";"221950";"C5";"CG";"C22A";1993;2020
"5907 00 00";"Tissus imprégnés, enduits ou recouverts, n.d.a.; toiles peintes pour décors de théâtres, fonds d'atelier ou usages analogues";"1396";"139614";"C5";"CB";"C13Z";"1396";"139614";"C5";"CB";"C13Z";2004;2020
"5908 00 00";"Mèches tissées, tressées ou tricotées, en matières textiles, pour lampes, réchauds, briquets, bougies ou simil.; manchons à incandescence et étoffes tubulaires tricotées servant à leur fabrication, même imprégnés (à l'excl. des mèches recouvertes de cires [du genre des rats de caves du n° 3406], des mèches et des cordeaux détonants ainsi que des mèches consistant en fils textiles ou en fibres de verre)";"1396";"139616";"C5";"CB";"C13Z";"1396";"139616";"C5";"CB";"C13Z";2005;2020
"5909 00 10";"Tuyaux pour pompes et tuyaux simil., de fibres synthétiques, même imprégnés ou enduits, même avec armatures ou accessoires en autres matières";"1396";"139616";"C5";"CB";"C13Z";"1396";"139616";"C5";"CB";"C13Z";2005;2020
"5909 00 90";"Tuyaux pour pompes et tuyaux simil., en matières textiles, même imprégnés ou enduits, même avec armatures ou accessoires en autres matières (à l'excl. des tuyaux de fibres synthétiques)";"1396";"139616";"C5";"CB";"C13Z";"1396";"139616";"C5";"CB";"C13Z";2005;2020
"5910 00 00";"Courroies transporteuses ou de transmission en matières textiles, même imprégnées, enduites, recouvertes de matière plastique ou stratifiées avec de la matière plastique ou renforcées de métal ou d'autres matières (sauf produits d'une épaisseur < 3 mm, présentés en longueur indéterminée ou découpés en longueur, courroies consistant en tissus imprégnés, enduits, recouverts ou stratifiés avec du caoutchouc ou bien fabriquées au moyen de fils ou ficelles préalablement imprégnés, enduits, recouverts ou gainés de caoutchouc)";"1396";"139616";"C5";"CB";"C13Z";"1396";"139616";"C5";"CB";"C13Z";2004;2020
"5911 10 00";"Tissus, feutres et tissus doublés de feutre, combinés avec une ou plusieurs couches de caoutchouc, de cuir ou d'autres matières, des types utilisés pour la fabrication de garnitures de cardes, et produits analogues pour d'autres usages techniques, y.c. les rubans de velours, imprégnés de caoutchouc, pour le recouvrement des ensouples";"1396";"139616";"C5";"CB";"C13Z";"1396";"139616";"C5";"CB";"C13Z";2006;2020
"5911 20 00";"Gazes et toiles à bluter, même confectionnées";"1396";"139616";"C5";"CB";"C13Z";"1396";"139616";"C5";"CB";"C13Z";2006;2020
"5911 31 11";"Tissus feutrés ou non de fibres synthétiques, sans fin ou munis de moyens de jonction, des types utilisés sur les machines à papier, d'un poids < 650 g/m² (toiles de formation, par exemple)";"1396";"139616";"C5";"CB";"C13Z";"1396";"139616";"C5";"CB";"C13Z";1996;2020
"5911 31 19";"Tissus et feutres de soie ou de fibres artificielles, sans fin ou munis de moyen de jonction, des types utilisés sur les machines à papier, y.c. les tissus et feutres de soie ou de fibres synthétiques et artificielles des types utilisés sur des machines simil. [à pâte, à amiante-ciment, p.ex.], d'un poids < 650 g/m²";"1396";"139616";"C5";"CB";"C13Z";"1396";"139616";"C5";"CB";"C13Z";2004;2020
"5911 31 90";"Tissus et feutres sans fin ou munis de moyens de jonction, des types utilisés sur les machines à papier ou sur des machines simil. [à pâte, à amiante-ciment, p.ex.], d'un poids < 650 g/m² (à l'excl. des tissus et feutres de soie ou de fibres synthétiques ou artificielles)";"1396";"139616";"C5";"CB";"C13Z";"1396";"139616";"C5";"CB";"C13Z";2004;2020
